mondo_id,disease,raw_gene_count,ppi_gene_count,direct_gene_count,reason
MONDO:0012061,familial sick sinus syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0006952,retinopathy of prematurity,6,3,3,below 20 genes in PPI
MONDO:0006651,anterior uveitis,3,3,3,below 20 genes in PPI
MONDO:0020496,familial porencephaly,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0010011,schizencephaly,3,3,3,below 20 genes in PPI
MONDO:0000633,sensory organ benign neoplasm,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0010002,Rothmund-Thomson syndrome,3,3,2,below 20 genes in PPI
MONDO:0020173,benign tumor of palpebral epidermis,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0015736,intermediate nemaline myopathy,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0016231,capillary malformation,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0002235,eyelid neoplasm,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0006499,hamartoma,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0800491,early-infantile DEE,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0017398,3MC syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0019246,inborn disorder of lysosomal amino acid transport,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0015526,cold-induced sweating syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0009176,epidermodysplasia verruciformis,3,3,3,below 20 genes in PPI
MONDO:0015364,hereditary sensory and autonomic neuropathy,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0018431,cold-induced sweating syndrome - hyperthermia spectrum,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0045017,cholesterol biosynthetic process disease,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0008867,biliary atresia,7,3,3,below 20 genes in PPI
MONDO:0008449,spina bifida,3,3,3,below 20 genes in PPI
MONDO:0100225,collagen 6-related myopathy,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0000127,geleophysic dysplasia,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0100493,autosomal recessive titinopathy,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0800487,variable-age onset idiopathic generalized epilepsy syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0100619,variable age epilepsy syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0017740,disorder of protein N-glycosylation,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0007872,LADD syndrome,3,3,3,below 20 genes in PPI
MONDO:0005500,congenital disorder of glycosylation type I,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0008621,uncombable hair syndrome,3,3,1,below 20 genes in PPI
MONDO:0020046,autosomal recessive degenerative and progressive cerebellar ataxia,6,3,0,below 20 genes in PPI; no direct evidence
MONDO:0020480,sulfite oxidase deficiency due to molybdenum cofactor deficiency,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0008854,Bardet-Biedl syndrome 1,3,3,3,below 20 genes in PPI
MONDO:0019248,mucolipidosis,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0000141,mosaic variegated aneuploidy syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0000152,thiamine-responsive dysfunction syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0100306,disorder of defective peroxisome oxidative status,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0017578,disorder of thiamine metabolism and transport,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0000421,inborn serine deficiency,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0008737,congenital afibrinogenemia,3,3,3,below 20 genes in PPI
MONDO:0015148,lissencephaly type 3,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0018162,neurometabolic disorder due to serine deficiency,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0100175,TTN-related myopathy,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0031422,familial mucolipidosis,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0017593,juvenile amyotrophic lateral sclerosis,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0100198,Mendelian encephalopathy,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0000456,cerebral creatine deficiency syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0002010,FG syndrome,5,3,0,below 20 genes in PPI; no direct evidence
MONDO:0015610,acquired aplastic anemia,4,3,0,below 20 genes in PPI; no direct evidence
MONDO:0015797,UV-sensitive syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0008009,monilethrix,3,3,3,below 20 genes in PPI
MONDO:0007477,3-M syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0002321,sensory peripheral neuropathy,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0017716,disorder of carnitine cycle and carnitine transport,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0018660,hemophilia,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0016340,familial restrictive cardiomyopathy,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0010672,linear skin defects with multiple congenital anomalies,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0100247,multiple congenital anomalies-hypotonia-seizures syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0016256,Hennekam syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0008300,Prader-Willi syndrome,3,3,2,below 20 genes in PPI
MONDO:0016535,hypohidrotic ectodermal dysplasia,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0100477,disorder of methylamine metabolism,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0045015,carbohydrate transport disease,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0009276,Bernard-Soulier syndrome,3,3,3,below 20 genes in PPI
MONDO:0019226,glucose transport disorder,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0017762,disorder of copper metabolism,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0018096,Weill-Marchesani syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0015914,primary orthostatic hypotension,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0008219,pemphigus vulgaris,7,3,3,below 20 genes in PPI
MONDO:0019219,inborn disorder of neurotransmitter metabolism and transport,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0021272,inherited orthostatic hypotension,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0017355,inborn disorder of proline metabolism,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0008977,chondrosarcoma,3,3,3,below 20 genes in PPI
MONDO:0008586,esophageal atresia/tracheoesophageal fistula,5,3,3,below 20 genes in PPI
MONDO:0019353,Stargardt disease,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0008097,linear nevus sebaceous syndrome,3,3,3,below 20 genes in PPI
MONDO:0010837,primary hyperparathyroidism,4,3,0,below 20 genes in PPI; no direct evidence
MONDO:0004728,diabetic macular edema,3,3,3,below 20 genes in PPI
MONDO:0016365,familial primary hyperparathyroidism,4,3,0,below 20 genes in PPI; no direct evidence
MONDO:0004741,tyrosinemia,3,3,3,below 20 genes in PPI
MONDO:0001982,Niemann-Pick disease,3,3,3,below 20 genes in PPI
MONDO:0004782,diabetes insipidus,3,3,3,below 20 genes in PPI
MONDO:0000702,microscopic colitis,5,3,2,below 20 genes in PPI
MONDO:1060205,dysmenorrhea,4,3,0,below 20 genes in PPI; no direct evidence
MONDO:0000181,microcephaly and chorioretinopathy,3,3,3,below 20 genes in PPI
MONDO:0000147,polyposis,3,3,2,below 20 genes in PPI
MONDO:1060204,menstrual disorder,4,3,0,below 20 genes in PPI; no direct evidence
MONDO:0001286,exotropia,3,3,3,below 20 genes in PPI
MONDO:0000087,polymicrogyria,3,3,3,below 20 genes in PPI
MONDO:0018037,hyper-IgE syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0044335,benign soft tissue neoplasm,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0017219,microform holoprosencephaly,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0017266,keratinopathic ichthyosis,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0001676,erythropoietic protoporphyria,3,3,3,below 20 genes in PPI
MONDO:0004235,diverticulitis,3,3,3,below 20 genes in PPI
MONDO:0004286,pancreatic intraductal papillary-mucinous neoplasm,7,3,3,below 20 genes in PPI
MONDO:0100534,SMARCB1-deficient kidney medullary carcinoma,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0003008,hereditary renal cell carcinoma,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0100087,familial Alzheimer disease,12,3,0,below 20 genes in PPI; no direct evidence
MONDO:0002635,periodontal disorder,6,3,1,below 20 genes in PPI
MONDO:0016166,hereditary hyperparathyroidism,4,3,0,below 20 genes in PPI; no direct evidence
MONDO:0002447,endometrial carcinoma,3,3,2,below 20 genes in PPI
MONDO:0011119,iridogoniodysgenesis,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0002076,pneumothorax,4,3,3,below 20 genes in PPI
MONDO:0001612,carotid stenosis,4,3,3,below 20 genes in PPI
MONDO:0001576,telangiectasis,6,3,3,below 20 genes in PPI
MONDO:0018943,myofibrillar myopathy,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0004648,vascular dementia,4,3,3,below 20 genes in PPI
MONDO:0000755,ectopic pregnancy,3,3,3,below 20 genes in PPI
MONDO:0002571,primary central nervous system lymphoma,3,3,3,below 20 genes in PPI
MONDO:0006260,kidney medullary carcinoma,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0017714,acyl-CoA dehydrogenase deficiency,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0019702,neonatal osteosclerotic dysplasia,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0017255,panuveitis,7,3,0,below 20 genes in PPI; no direct evidence
MONDO:0002466,eye carcinoma,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0009282,multiple acyl-CoA dehydrogenase deficiency,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0005448,hepatitis C induced liver cirrhosis,4,3,3,below 20 genes in PPI
MONDO:0002420,tic disorder,5,3,0,below 20 genes in PPI; no direct evidence
MONDO:0005434,skin sensitivity to sun,4,3,3,below 20 genes in PPI
MONDO:0005383,panic disorder,6,3,3,below 20 genes in PPI
MONDO:0001356,iron deficiency anemia,6,3,3,below 20 genes in PPI
MONDO:0009046,Fraser syndrome,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0020212,superficial corneal dystrophy,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0019172,aniridia,3,3,1,below 20 genes in PPI
MONDO:0016191,neuromuscular disease caused by qualitative or quantitative defects of titin,3,3,0,below 20 genes in PPI; no direct evidence
MONDO:0002043,ectropion,2,2,0,below 20 genes in PPI; no direct evidence
MONDO:0002342,chondromalacia,3,2,2,below 20 genes in PPI
MONDO:0007972,Meniere disease,5,2,2,below 20 genes in PPI
MONDO:0000888,gastrointestinal mucositis,4,2,0,below 20 genes in PPI; no direct evidence
MONDO:0100214,Rajab interstitial lung disease with brain calcifications,2,2,0,below 20 genes in PPI; no direct evidence
